"","지역","대여건수","지하철","평균기온","평균습도","평균풍속","강수량","이산화질소농도","일산화탄소농도","아황산가스농도","미세먼지량","초미세먼지량","버스","계절","WeekDay","강수량수준"
"327","군집 2",96,103582,0.100000001,41.90000153,1.700000048,0,0.054,0.7,0.007,40,12,113213,"겨울",1,"1mm미만"
"328","군집 1",203,487817,0.300000012,28.10000038,0.899999976,0,0.03,0.5,0.006,31,15,275023,"겨울",1,"1mm미만"
"329","군집 2",145,158535,0.899999976,18.60000038,1.5,0,0.031,0.6,0.005,42,20,130519,"겨울",1,"1mm미만"
"330","군집 2",69,80928,0.600000024,27.39999962,1,0,0.017,0.5,0.005,33,14,257994,"겨울",1,"1mm미만"
"331","군집 4",325,287644,0.800000012,28.39999962,1.200000048,0,0.031,0.6,0.004,34,15,130387,"겨울",1,"1mm미만"
"332","군집 5",142,314495,0.100000001,29.10000038,1.399999976,0,0.023,0.6,0.007,43,21,244852,"겨울",1,"1mm미만"
"333","군집 2",48,64485,0.600000024,23.5,1.200000048,0,0.037,0.6,0.005,34,18,169781,"겨울",1,"1mm미만"
"334","군집 2",50,122652,0,28.10000038,0.800000012,0,0.017,0.6,0.006,43,18,162377,"겨울",1,"1mm미만"
"335","군집 5",184,229944,0.5,24.5,1.299999952,0,0.029,0.6,0.006,32,16,228465,"겨울",1,"1mm미만"
"336","군집 5",150,282026,0.400000006,33.09999847,1.200000048,0,0.034,0.5,0.005,35,16,250044,"겨울",1,"1mm미만"
"337","군집 6",533,438841,-0.300000012,34.79999924,1.200000048,0,0.03,0.6,0.004,36,20,204961,"겨울",1,"1mm미만"
"338","군집 5",292,61455,-0.400000006,29,1.299999952,0,0.026,0.3,0.004,39,15,278882,"겨울",1,"1mm미만"
"339","군집 4",286,170937,0.5,29.60000038,1.399999976,0,0.025,0.4,0.006,38,19,113969,"겨울",1,"1mm미만"
"340","군집 5",186,203028,0.300000012,24.20000076,1.100000024,0,0.027,0.7,0.006,38,16,289523,"겨울",1,"1mm미만"
"341","군집 3",318,332567,0.600000024,27.60000038,0.899999976,0,0.023,0.6,0.004,42,17,262480,"겨울",1,"1mm미만"
"342","군집 2",88,80862,0,30,1.200000048,0,0.028,0.6,0.005,33,17,181171,"겨울",1,"1mm미만"
"343","군집 2",122,229284,0.899999976,10,1.200000048,0,0.028,0.4,0.005,33,15,186322,"겨울",1,"1mm미만"
"344","군집 5",175,208789,-0.300000012,29.70000076,1.5,0,0.026,0.8,0.005,39,19,233124,"겨울",1,"1mm미만"
"345","군집 7",163,476023,-0.600000024,28.60000038,1.399999976,0,0.029,0.6,0.004,30,16,160992,"겨울",1,"1mm미만"
"346","군집 2",131,130650,0.300000012,28.70000076,1.399999976,0,0.029,0.6,0.007,33,15,165278,"겨울",1,"1mm미만"
"347","군집 1",360,1404492,2.700000048,48,0.800000012,0,0.056,0.8,0.006,58,40,666930,"겨울",0,"1mm미만"
"348","군집 2",207,308551,3.200000048,36.09999847,1.299999952,0,0.052,0.8,0.005,67,42,226771,"겨울",0,"1mm미만"
"349","군집 2",95,129114,2.900000095,47.59999847,0.5,0,0.032,0.6,0.005,55,32,397758,"겨울",0,"1mm미만"
"350","군집 4",477,453272,3.299999952,46.5,1.100000024,0,0.051,0.9,0.004,59,36,223566,"겨울",0,"1mm미만"
"351","군집 5",239,578698,2.5,48.79999924,1.399999976,0,0.034,0.8,0.008,69,42,454569,"겨울",0,"1mm미만"
"352","군집 2",107,199221,2.900000095,43.09999847,1,0,0.053,0.8,0.005,56,38,312600,"겨울",0,"1mm미만"
"353","군집 5",191,455988,2.299999952,44.09999847,0.5,0,0.041,0.8,0.007,59,37,353082,"겨울",0,"1mm미만"
"354","군집 2",68,206246,2,49.29999924,0.5,0,0.035,0.7,0.005,66,40,279498,"겨울",0,"1mm미만"
"355","군집 5",314,394280,2.900000095,43.79999924,1.100000024,0,0.054,0.7,0.007,56,40,424114,"겨울",0,"1mm미만"
"356","군집 5",202,527964,3,52.20000076,1.100000024,0,0.052,0.7,0.005,58,38,455823,"겨울",0,"1mm미만"
"357","군집 6",989,720037,1.899999976,55.09999847,1.100000024,0,0.046,0.8,0.004,59,42,388946,"겨울",0,"1mm미만"
"358","군집 5",433,149058,1.799999952,50.90000153,1,0,0.041,0.5,0.004,62,35,503564,"겨울",0,"1mm미만"
"359","군집 4",630,370918,2.799999952,50.5,1.299999952,0,0.047,0.7,0.006,67,45,220393,"겨울",0,"1mm미만"
"360","군집 5",228,369673,2.700000048,45.29999924,0.899999976,0,0.048,0.9,0.006,62,38,490831,"겨울",0,"1mm미만"
"361","군집 3",378,633216,2.900000095,45.59999847,0.800000012,0,0.044,1,0.006,65,37,479822,"겨울",0,"1mm미만"
"362","군집 2",124,170522,2.5,51.09999847,1.100000024,0,0.045,0.8,0.005,55,39,338348,"겨울",0,"1mm미만"
"363","군집 2",177,318524,3.299999952,30.20000076,1.200000048,0,0.051,0.7,0.005,56,39,308364,"겨울",0,"1mm미만"
"364","군집 5",201,389487,1.899999976,50.5,1.200000048,0,0.042,1,0.004,61,37,397930,"겨울",0,"1mm미만"
"365","군집 7",422,950392,1.899999976,49.20000076,1.100000024,0,0.044,0.8,0.004,50,34,299072,"겨울",0,"1mm미만"
"366","군집 2",160,230841,2.900000095,47.5,1.299999952,0,0.058,0.9,0.007,58,37,291308,"겨울",0,"1mm미만"
"367","군집 1",393,1512771,2.299999952,45.29999924,1.5,0,0.04,0.6,0.006,62,41,714027,"겨울",0,"1mm미만"
"368","군집 2",186,325380,2.700000048,35.09999847,2,0,0.043,0.9,0.004,74,46,237769,"겨울",0,"1mm미만"
"369","군집 2",108,137315,2.400000095,42.59999847,1.299999952,0,0.019,0.5,0.004,57,32,413447,"겨울",0,"1mm미만"
"370","군집 4",479,468459,2.700000048,45.59999847,1.700000048,0,0.04,1,0.004,64,39,232963,"겨울",0,"1mm미만"
"371","군집 5",210,606586,1.799999952,46.20000076,2.099999905,0,0.027,0.7,0.006,76,48,474819,"겨울",0,"1mm미만"
"372","군집 2",134,210548,2.299999952,40.20000076,1.600000024,0,0.039,0.7,0.004,63,41,326266,"겨울",0,"1mm미만"
"373","군집 5",192,477138,1.700000048,42.5,0.899999976,0,0.032,0.7,0.007,62,38,376559,"겨울",0,"1mm미만"
"374","군집 2",59,216901,1.399999976,45.90000153,1,0,0.026,0.6,0.005,68,41,292945,"겨울",0,"1mm미만"
"375","군집 5",370,423848,2.400000095,40.59999847,1.600000024,0,0.039,0.7,0.006,57,39,449145,"겨울",0,"1mm미만"
"376","군집 5",186,559045,2.400000095,49.59999847,1.899999976,0,0.037,0.6,0.004,64,45,481368,"겨울",0,"1mm미만"
"377","군집 6",1048,763770,1.200000048,53.40000153,1.399999976,0,0.038,0.7,0.003,67,47,411458,"겨울",0,"1mm미만"
"378","군집 5",465,159667,1.200000048,47.70000076,1.5,0,0.034,0.5,0.004,71,40,530921,"겨울",0,"1mm미만"
"379","군집 4",641,398833,2.400000095,46.59999847,1.899999976,0,0.034,0.6,0.005,68,44,235307,"겨울",0,"1mm미만"
"380","군집 5",232,390498,2.099999905,41.09999847,1.200000048,0,0.035,0.9,0.005,65,38,522459,"겨울",0,"1mm미만"
"381","군집 3",389,684379,2.5,45.29999924,1,0,0.036,1,0.005,71,42,507763,"겨울",0,"1mm미만"
"382","군집 2",113,177868,1.899999976,47.29999924,1.5,0,0.035,0.7,0.005,61,44,355334,"겨울",0,"1mm미만"
"383","군집 2",204,334248,2.799999952,26.89999962,1.799999952,0,0.035,0.5,0.005,59,38,329641,"겨울",0,"1mm미만"
"384","군집 5",226,409746,1.299999952,45.90000153,1.899999976,0,0.031,0.9,0.004,63,35,417078,"겨울",0,"1mm미만"
"385","군집 7",474,1017570,1.399999976,45.40000153,1.899999976,0,0.034,0.7,0.004,56,38,323589,"겨울",0,"1mm미만"
"386","군집 2",151,240330,2.299999952,46.29999924,1.700000048,0,0.021,0.5,0.005,57,38,303570,"겨울",0,"1mm미만"
"387","군집 1",355,1535841,0,30.89999962,1.600000024,0,0.031,0.5,0.006,35,19,725446,"겨울",0,"1mm미만"
"388","군집 2",184,329880,0.800000012,19.70000076,2.099999905,0,0.026,0.5,0.004,44,21,243132,"겨울",0,"1mm미만"
"389","군집 2",91,134840,0.200000003,31.20000076,1.700000048,0,0.012,0.4,0.004,32,14,414601,"겨울",0,"1mm미만"
"390","군집 4",473,477736,0.800000012,29.60000038,1.899999976,0,0.025,0.5,0.003,34,17,237077,"겨울",0,"1mm미만"
"391","군집 5",220,608995,-0.300000012,30.89999962,2.200000048,0,0.019,0.5,0.007,43,22,479607,"겨울",0,"1mm미만"
"392","군집 2",114,211056,0.100000001,24.29999924,2.299999952,0,0.028,0.5,0.004,35,18,331243,"겨울",0,"1mm미만"
"393","군집 5",211,474515,-0.100000001,27.70000076,1.299999952,0,0.016,0.4,0.006,38,18,377276,"겨울",0,"1mm미만"
"394","군집 2",52,218333,-0.200000003,30.70000076,1.399999976,0,0.017,0.4,0.006,39,20,294272,"겨울",0,"1mm미만"
"395","군집 5",332,423555,0.300000012,27.39999962,2.200000048,0,0.024,0.6,0.006,33,18,455170,"겨울",0,"1mm미만"
"396","군집 5",168,565088,0.200000003,34.90000153,2,0,0.027,0.4,0.004,38,20,485308,"겨울",0,"1mm미만"
"397","군집 6",1018,772428,-0.699999988,38.20000076,1.600000024,0,0.022,0.5,0.004,38,23,419617,"겨울",0,"1mm미만"
"398","군집 5",429,161394,-1.100000024,34,1.899999976,0,0.022,0.3,0.004,42,18,539995,"겨울",0,"1mm미만"
